,emdb_id,emdb_map_file,raw_box_size_pixel,raw_pixel_size_angstrom,raw_recommended_contour_level,raw_resolution,downsampled_angpix,label_raw_norm,vol_raw_min,vol_raw_max
1218,EMD-33480,emd_33480.map,192,1.04,0.015,3.12,3.11999988555908,-0.842318750708258,5.34112931660502E-09,0.190257176756859
1219,EMD-33481,emd_33481.map,256,0.832,0.005,3.8,3.32800006866455,-0.781547699735801,4.518263263531E-10,0.045776579529047
1220,EMD-33482,emd_33482.map,192,1.04,0.015,3.12,3.11999988555908,-0.782128834424618,2.96887869843942E-09,0.137696027755737
1221,EMD-33741,emd_33741.map,420,1.054,0.015,4.18,6.91687513142824,-0.661791058920348,6.45107078867113E-10,0.08870255947113
1222,EMD-34841,emd_34841.map,320,1.087,0.22,2.7,5.43500006198883,-0.903641584544498,1.56187545535813E-11,4.56628513336182
1223,EMD-35133,emd_35133.map,360,1.36,6,3,7.65000008046627,-0.506656715220023,4.98257577419281E-08,24.3238334655762
1224,EMD-35359,emd_35359.map,192,1.014,0.03,3,3.0420001745224,-0.822968175867451,3.24289137210165E-11,0.33892211318016
1225,EMD-13896,emd_13896.map,576,0.86,0.025,3.36,7.74000012874603,-0.880737680992091,1.06858931425702E-11,0.419243901968002
1226,EMD-13897,emd_13897.map,432,0.8600001,0.043,3.4,5.80500049889088,-0.815646614264977,2.50890939967885E-11,0.466495364904404
1227,EMD-14452,emd_14452.map,384,0.654,0.0025,2.26,3.92399990558624,-0.623365887455913,3.50123272388481E-12,0.013275483623147
1228,EMD-14455,emd_14455.map,384,0.654,0.004,2.95,3.92399990558624,-0.500669391670451,3.25812050949725E-11,0.016021449118853
1229,EMD-15423,emd_15423.map,450,1.059,0.35,2.6,7.44609385728836,-0.749798433320131,2.08504800980336E-07,2.79774284362793
1230,EMD-15424,emd_15424.map,450,1.059,0.4,2.7,7.44609385728836,-0.714313466438608,1.37174216430225E-09,2.80027198791504
1231,EMD-15426,emd_15426.map,450,1.059,0.55,2.6,7.44609385728836,-0.611824263087639,3.03497955655985E-08,2.83376789093018
1232,EMD-15488,emd_15488.map,600,0.8,0.01,2.3,7.50000011175871,-0.66158475580645,1.13133452259162E-11,0.059098992496729
1233,EMD-15523,emd_15523.map,600,0.8,0.01,2.8,7.50000011175871,-0.704226657703619,2.68444836672155E-12,0.067619346082211
1234,EMD-15533,emd_15533.map,600,0.8,0.012,2.1,7.50000011175871,-0.639322631497917,8.97932145305091E-11,0.066541463136673
1235,EMD-15653,emd_15653.map,300,0.86,2.5,3.3,4.03125006705523,-0.685530880132748,5.47147863017017E-07,15.8998098373413
1236,EMD-16010,emd_16010.map,300,1.25,0.3,5.92,5.859375,-0.710661096940777,1.83534701325705E-10,2.0736927986145
1237,EMD-16030,emd_16030.map,238,1.5,0.3,6.04,5.578125,-0.700945617881299,2.84087874752315E-11,2.00632405281067
1238,EMD-26377,emd_26377.map,200,1.3018001,0.18,3.2,4.0681254118681,-0.514419938728785,5.64241708911339E-12,0.741381347179413
1239,EMD-26540,emd_26540.map,300,0.8015,0.012,3.7,3.75703135505319,-0.985098337103253,5.53825041382794E-12,1.61055850982666
1240,EMD-26957,emd_26957.map,576,0.65,0.29,2.04,5.84999978542328,-0.50650967809628,1.51724553060228E-11,1.17530167102814
1241,EMD-27025,emd_27025.map,256,1.02,0.15,2.9,4.07999992370606,-0.504853537282309,4.82253625921914E-10,0.605881333351135
1242,EMD-27316,emd_27316.map,576,0.65,0.35,1.92,5.84999978542328,-0.522169421433968,1.41881073556505E-09,1.4649543762207
1243,EMD-27387,emd_27387.map,192,1.278,0.0119,2.82,3.83399999141693,-0.753200221329911,1.17838283575367E-09,0.096434436738491
1244,EMD-27388,emd_27388.map,192,1.278,0.0146,3.4,3.83399999141693,-0.613193571384985,4.10877498691065E-10,0.075489953160286
1245,EMD-27696,emd_27696.map,384,0.87999994,4,3.7,5.2799996137619,-0.814838902117918,4.66031213619544E-10,43.2056198120117
1246,EMD-27697,emd_27697.map,384,0.87999994,4,3.9,5.2799996137619,-0.79453291425817,1.40424771810643E-09,38.935676574707
1247,EMD-27698,emd_27698.map,384,0.87999994,4,3.6,5.2799996137619,-0.816146836231902,2.81666329149388E-10,43.5129852294922
1248,EMD-28272,emd_28272.map,576,0.65,0.4,2.37,5.84999978542328,-0.407379264289655,7.71875688365675E-11,1.34993588924408
1249,EMD-28274,emd_28274.map,576,0.65,0.288,2.58,5.84999978542328,-0.429915456368055,3.33596261725688E-10,1.01037645339966
1250,EMD-28275,emd_28275.map,576,0.65,0.125,2.71,5.84999978542328,-0.685247335284193,2.75947431571666E-10,0.79427444934845
1251,EMD-28649,emd_28649.map,132,2.2162423,0.375,5.5,4.57099977135658,-0.45083381264514,3.41441577234036E-08,1.3657066822052
1252,EMD-29714,emd_29714.map,300,0.88533,0.463,2.2,4.14998447522521,-0.555507113660224,2.75302058927451E-10,2.08327293395996
1253,EMD-29736,emd_29736.map,192,1.014,0.3,2.64,3.0420001745224,-0.855677811561051,3.69531649724308E-09,4.15736484527588
1254,EMD-31623,emd_31623.map,240,1.0979,0.5,3.3,4.11712512373924,-0.661654831680136,7.6147706196128E-11,2.95556163787842
1255,EMD-31626,emd_31626.map,200,1.0979,0.02,3,3.43093760311604,-0.671850809149905,4.89001594772276E-09,0.121895752847195
1256,EMD-31627,emd_31627.map,240,1.0979,0.5,3.6,4.11712512373924,-0.639748539762395,1.0420212609441E-10,2.77583885192871
1257,EMD-32326,emd_32326.map,240,1.06,0.14,4.4,3.97499978542328,-0.835423100520665,1.44145043123878E-11,1.70133233070374
1258,EMD-33489,emd_33489.map,280,0.849,0.0854,3.04,3.7143748998642,-0.833503275148321,2.54432776930491E-11,1.02584600448608
1259,EMD-33794,emd_33794.map,500,0.66,0.0396,3.8,5.15625020489097,-0.556527600591773,1.66600045391208E-12,0.178590595722199
1260,EMD-34983,emd_34983.map,288,0.832,0.078,3.08,3.74400007724762,-0.613090806098508,4.44094171159204E-11,0.403195381164551
1261,EMD-34984,emd_34984.map,256,0.832,0.109,3.14,3.32800006866455,-0.763427102163346,1.45519152283669E-11,0.921491861343384
1262,EMD-35121,emd_35121.map,360,1.06,4.8,2.8,5.96249967813492,-0.439805898763228,5.96046447753907E-08,17.1369171142578
1263,EMD-13899,emd_13899.map,432,0.82,0.034,3.25,5.53499995172024,-0.807733028327338,1.05063929778382E-10,0.35367488861084
1264,EMD-14456,emd_14456.map,384,0.654,0.004,3.98,3.92399990558624,-0.284951108364779,2.71094032638919E-11,0.011188046075404
1265,EMD-14573,emd_14573.map,400,0.86,0.21,3.25,5.37500008940697,-0.464155052466687,2.79396774813256E-12,0.783808827400208
1266,EMD-15113,emd_15113.map,512,0.829,0.07,1.67,6.63199996948242,-0.542784629865118,3.40575234680784E-10,0.306201428174972
1267,EMD-15427,emd_15427.map,450,1.059,0.4,2.4,7.44609385728836,-0.728144700065116,1.42661178870185E-07,2.94274115562439
1268,EMD-15428,emd_15428.map,450,1.059,0.4,2.6,7.44609385728836,-0.714900605171784,2.13991768305277E-07,2.80603766441345
1269,EMD-15430,emd_15430.map,450,1.059,0.35,2.9,7.44609385728836,-0.740221494101613,2.7434843286045E-09,2.69460320472717
1270,EMD-15431,emd_15431.map,450,1.059,0.4,2.8,7.44609385728836,-0.71448989430307,6.31001384476804E-08,2.802001953125
1271,EMD-15433,emd_15433.map,450,1.059,0.3,2.8,7.44609385728836,-0.784775266158083,3.15500692238402E-08,2.78778338432312
1272,EMD-15994,emd_15994.map,300,1.25,0.3,5.92,5.859375,-0.694517129235353,2.43757028450808E-11,1.96410357952118
1273,EMD-15997,emd_15997.map,300,1.25,0.3,3.81,5.859375,-0.681727380266694,1.03955203820116E-11,1.8851763010025
1274,EMD-16028,emd_16028.map,238,1.5,0.4,4.97,5.578125,-0.448947374131803,1.29868740761374E-10,1.45176696777344
1275,EMD-16370,emd_16370.map,160,1.885,0.02,8.2,4.71249997615814,-0.495935900087995,6.59697574345586E-11,0.079354986548424
1276,EMD-26315,emd_26315.map,320,0.831,7.68,2.9,4.15499985218048,-0.578967131375693,3.06022679419371E-10,36.4817123413086
1277,EMD-26316,emd_26316.map,320,0.831,8.39,2.8,4.15499985218048,-0.784112379961065,1.81133219534502E-10,77.7256240844727
1278,EMD-27674,emd_27674.map,416,1.048,0.33,3.04,6.81199985742569,-0.780508655526059,1.40497986508836E-11,3.0069522857666
1279,EMD-27677,emd_27677.map,416,1.048,0.475,2.95,6.81199985742569,-0.704526249989301,2.80995973017672E-11,3.21517562866211
1280,EMD-27682,emd_27682.map,416,1.048,0.475,3.07,6.81199985742569,-0.721013512337847,2.80995973017672E-11,3.40518283843994
1281,EMD-27687,emd_27687.map,416,1.048,0.4,3.48,6.81199985742569,-0.59521773414373,1.31716859641529E-12,1.97637116909027
1282,EMD-27699,emd_27699.map,320,1.08,5.4,3.8,5.40000021457672,-0.735531221509759,4.96196417287819E-10,40.8365783691406
1283,EMD-27700,emd_27700.map,320,1.08,0.45,3.8,5.40000021457672,-0.627458574594257,1.45775044813057E-10,2.41583871841431
1284,EMD-28273,emd_28273.map,576,0.65,0.315,2.14,5.84999978542328,-0.459562737482559,7.33022184618015E-11,1.16572272777557
1285,EMD-29005,emd_29005.map,200,1.04,0.1,3.3,3.24999988079071,-0.32352369980417,2.71227484915926E-13,0.29564967751503
1286,EMD-29393,emd_29393.map,256,1.083,0.4,2.9,4.33199977874756,-0.59837833317383,1.16415321826935E-10,1.99192440509796
1287,EMD-29513,emd_29513.map,256,1.083,0.6,2.76,4.33199977874756,-0.514029930158603,1.16415321826935E-10,2.46928787231445
1288,EMD-29535,emd_29535.map,256,1.083,0.7,2.46,4.33199977874756,-0.587418540704375,1.16415321826935E-10,3.39326930046082
1289,EMD-29536,emd_29536.map,256,1.083,0.7,2.36,4.33199977874756,-0.65159044831407,1.16415321826935E-10,4.01825952529907
1290,EMD-29554,emd_29554.map,256,1.083,0.7,2.41,4.33199977874756,-0.61534527240694,2.03726813197136E-10,3.63962769508362
1291,EMD-29555,emd_29555.map,256,1.083,0.7,2.53,4.33199977874756,-0.526118328106957,1.16415321826935E-10,2.9543240070343
1292,EMD-29556,emd_29556.map,256,1.083,0.7,2.84,4.33199977874756,-0.369439061102604,1.89174897968769E-10,2.22024536132812
1293,EMD-29557,emd_29557.map,256,1.083,0.5,3.21,4.33199977874756,-0.409417821694365,1.81898940354586E-11,1.69324445724487
1294,EMD-29558,emd_29558.map,256,1.083,0.45,6.67,4.33199977874756,-0.414998106773869,1.16415321826935E-10,1.53845655918121
1295,EMD-29559,emd_29559.map,256,1.083,0.7,2.58,4.33199977874756,-0.540292455228373,6.98491930961609E-10,3.04541444778442
1296,EMD-29566,emd_29566.map,256,1.204,0.9,3.4,4.81599998474121,-0.686432472015134,1.86264514923096E-09,5.74039030075073
1297,EMD-29567,emd_29567.map,256,1.204,0.8,4.64,4.81599998474121,-0.457975038149509,6.98491930961609E-10,2.95189356803894
1298,EMD-32678,emd_32678.map,400,0.77800006,0.1,3.88,4.86250035464764,-0.53155892305486,1.86264523770185E-12,0.426948040723801
1299,EMD-32931,emd_32931.map,256,1.35,0.05,4,5.40000009536743,-0.605295148173024,3.3401495458385E-10,0.253353863954544
1300,EMD-35127,emd_35127.map,360,1.06,5,3.9,5.96249967813492,-0.591438071370538,5.96046447753907E-08,24.4760932922363
1301,EMD-14930,emd_14930.map,280,1.2342,0.16,3.29,5.39962500333786,-0.555534784206094,1.10902674305309E-13,0.719966351985931
1302,EMD-14947,emd_14947.map,320,1.28,0.128,2.63,6.39999985694885,-0.818142246633569,1.04125033248414E-11,1.40769362449646
1303,EMD-15588,emd_15588.map,360,1.0144,0.16,2.92,5.70600003004074,-0.701323919386107,2.72694497191473E-12,1.07139480113983
1304,EMD-15589,emd_15589.map,280,1.3244,0.458,4.4,5.79424977302551,-0.522189146845488,3.97551193354051E-11,1.917076587677
1305,EMD-15590,emd_15590.map,350,1.0371,0.16,3.22,5.67164039239287,-0.698566701057109,3.41357389403718E-12,1.06159472465515
1306,EMD-15591,emd_15591.map,360,1.0144,0.134,2.96,5.70600003004074,-0.739066317289452,6.54466758565064E-12,1.02708089351654
1307,EMD-16126,emd_16126.map,300,1.046,0.008,3.5,4.90312501788139,-0.602205689694502,5.28534958854632E-11,0.04022179171443
1308,EMD-16491,emd_16491.map,256,0.8617,0.3,3.36,3.44679999351501,-0.63839681922855,1.16415321826935E-10,1.65927743911743
1309,EMD-26263,emd_26263.map,416,1.0691,0.29,3.86,6.94915014505386,-0.80490298226279,1.40497986508836E-11,2.9728798866272
1310,EMD-26317,emd_26317.map,320,0.831,6.47,3.1,4.15499985218048,-0.629767916220861,2.71034222842914E-10,34.9510498046875
1311,EMD-27676,emd_27676.map,416,1.048,0.475,3.18,6.81199985742569,-0.684797059558989,8.78112426522248E-12,3.01393127441406
1312,EMD-27827,emd_27827.map,300,0.66,0.0763,3.4,3.09375012293458,-0.691942967231554,3.44127573659314E-11,0.495362818241119
1313,EMD-28109,emd_28109.map,256,1.3,0.028,3.2,5.19999980926514,-0.710167963677107,6.55990400888484E-11,0.193215355277061
1314,EMD-28113,emd_28113.map,256,1.3,0.018,3.8,5.19999980926514,-0.693335667470684,9.28871007888077E-11,0.11739219725132
1315,EMD-28897,emd_28897.map,416,1.048,0.35,3.15,6.81199985742569,-0.721964693459685,2.19528106630562E-12,2.51766586303711
1316,EMD-28898,emd_28898.map,416,1.048,0.35,3.15,6.81199985742569,-0.729833850383729,1.31716859641529E-12,2.59099817276001
1317,EMD-29245,emd_29245.map,300,1.36,0.03,3.3,6.37500006705523,-0.55737406699608,1.69797606530686E-10,0.135554641485214
1318,EMD-32616,emd_32616.map,400,1.5985302,0.03,3.6,9.99081358313561,-0.584370876845756,1.54274079622319E-10,0.144359469413757
1319,EMD-32676,emd_32676.map,400,0.77800006,0.08,3.81,4.86250035464764,-0.628714842549473,4.4237820871762E-12,0.430935621261597
1320,EMD-32976,emd_32976.map,440,1.055,0.025,3.9,7.2531246393919,-0.296288933903753,1.46226260266946E-11,0.071051888167858
1321,EMD-33130,emd_33130.map,360,1.072,0.4,3.2,6.03000015020371,-0.763037621717788,4.79942301179204E-11,3.37606334686279
1322,EMD-33140,emd_33140.map,512,0.66,0.3,2.98,5.28000020980835,-0.718689557692107,1.02897577611283E-11,2.13287496566772
1323,EMD-33142,emd_33142.map,400,0.856,0.3,2.62,5.35000003874302,-0.77233904586587,1.49011619016148E-11,2.635498046875
1324,EMD-33150,emd_33150.map,360,1.072,0.25,3.2,6.03000015020371,-0.82737153899973,4.36311186832739E-12,2.89639377593994
1325,EMD-33634,emd_33634.map,256,0.85,0.264,3.2,3.40000009536743,-0.611923124859852,2.03726813197136E-10,1.36055517196655
1326,EMD-33636,emd_33636.map,256,0.85,0.113,2.8,3.40000009536743,-0.839204296193165,1.24846161186909E-10,1.40551018714905
1327,EMD-33871,emd_33871.map,256,1.071,0.48,3.19,4.28399991989136,-0.771276468921541,1.16415321826935E-10,4.19720697402954
1328,EMD-34903,emd_34903.map,360,0.85,0.12,2.91,4.78125013411045,-0.805354065251666,8.72622373665477E-12,1.23300802707672
1329,EMD-15541,emd_15541.map,280,1.3244,0.222,4.4,5.79424977302551,-0.619955014305405,1.35167406781211E-11,1.16828274726868
1330,EMD-15580,emd_15580.map,350,1.0371,0.1,3.22,5.67164039239287,-0.682392440837255,2.91038304567337E-10,0.629707932472229
1331,EMD-15584,emd_15584.map,360,1.0144,0.1,3.03,5.70600003004074,-0.584965772995809,1.82434137241394E-10,0.481887966394424
1332,EMD-15585,emd_15585.map,360,1.0144,0.123,2.89,5.70600003004074,-0.709816911641227,2.18155593416369E-12,0.847740650177002
1333,EMD-15586,emd_15586.map,360,1.0144,0.0775,2.92,5.70600003004074,-0.760695184086037,2.72694491770462E-13,0.647709488868713
1334,EMD-15587,emd_15587.map,360,1.0144,0.06,2.92,5.70600003004074,-0.796789423107459,2.04708486273297E-10,0.590520441532135
1335,EMD-15700,emd_15700.map,480,1.038369,0.05,4.05,10.3776749968529,-0.556509905271099,3.8693473425333E-10,0.225484177470207
1336,EMD-16175,emd_16175.map,300,1.046,0.01,3.5,4.90312501788139,-0.41088754769812,1.74871214730921E-10,0.033949375152588
1337,EMD-16176,emd_16176.map,300,1.046,0.0084,3.5,4.90312501788139,-0.555985303424958,5.28534958854632E-11,0.037836585193872
1338,EMD-16177,emd_16177.map,300,1.046,0.0102,3.5,4.90312501788139,-0.447447268413871,1.16637408065223E-10,0.036919552832842
1339,EMD-16456,emd_16456.map,300,0.83,0.15,4.4,3.8906249217689,-0.562145218397311,1.03238272097794E-10,0.685158669948578
1340,EMD-16459,emd_16459.map,300,0.83,0.4,3.4,3.8906249217689,-0.729874922599825,2.29418387065472E-10,2.96159100532532
1341,EMD-16656,emd_16656.map,300,0.99,0.018,7.82,4.64062504470348,-0.13766174190664,8.71691521048268E-12,0.041746959090233
1342,EMD-16679,emd_16679.map,300,1.046,0.007,4,4.90312501788139,-0.878406495390719,2.45214959448958E-09,0.115137688815594
1343,EMD-26517,emd_26517.map,398,1.09,0.0159,3,6.77843770757318,-0.43415738583569,2.68981198425777E-10,0.056199371814728
1344,EMD-26518,emd_26518.map,398,1.09,0.0192,2.6,6.77843770757318,-0.566438852400693,4.37585662149686E-11,0.088568821549416
1345,EMD-27777,emd_27777.map,300,1.083,2.26,3.18,5.0765622407198,-0.8542649323759,1.86635151777637E-09,31.0151844024658
1346,EMD-27830,emd_27830.map,300,0.67,0.0843,2.8,3.1406250782311,-0.760133625198413,2.29418376657131E-11,0.702891349792481
1347,EMD-28110,emd_28110.map,256,1.3,0.027,3.3,5.19999980926514,-0.63678094542575,1.12521464368243E-10,0.148670613765716
1348,EMD-28143,emd_28143.map,256,1.3,0.028,3.4,5.19999980926514,-0.66993114073996,1.23540511154374E-10,0.169661566615105
1349,EMD-28144,emd_28144.map,256,1.3,0.026,3.9,5.19999980926514,-0.472673736293091,1.1411934591754E-10,0.098610676825047
1350,EMD-28145,emd_28145.map,256,1.3,0.024,3.7,5.19999980926514,-0.589097015238559,7.08914038582975E-11,0.116815894842148
1351,EMD-28146,emd_28146.map,256,1.3,0.026,3.3,5.19999980926514,-0.745660361587587,1.73701442118812E-10,0.204451024532318
1352,EMD-28148,emd_28148.map,256,1.3,0.015,5.5,5.19999980926514,-0.464364050550997,8.54807630928933E-12,0.056008189916611
1353,EMD-28960,emd_28960.map,136,0.82,0.469,5,1.74249998480082,-0.377522969497053,1.69115832449052E-09,1.50688290596008
1354,EMD-29451,emd_29451.map,512,0.834,0.325,4.21,6.67199993133545,-0.795079515535276,2.79396772384644E-09,3.17196202278137
1355,EMD-29539,emd_29539.map,398,1.09,0.0163,2.6,6.77843770757318,-0.626645180833701,3.90667859173632E-10,0.087316401302814
1356,EMD-29550,emd_29550.map,512,0.834,0.7,3.9,6.67199993133545,-0.758474951643786,3.72529029846191E-09,5.79650020599365
1357,EMD-32614,emd_32614.map,350,3.18,0.07,6.4,17.3906253650785,-0.422882885410075,4.20499546294195E-09,0.242585062980652
1358,EMD-32913,emd_32913.map,260,1.5,0.019,4,6.09375,-0.552267731569544,1.16272026728925E-10,0.084872148931026
1359,EMD-32933,emd_32933.map,240,0.85,0.0127,3.7,3.18750008940697,-0.725538054349104,1.47513390391651E-10,0.092544704675674
1360,EMD-33633,emd_33633.map,256,0.85,0.138,2.9,3.40000009536743,-0.793493967521206,1.17534051935486E-10,1.3365226984024
1361,EMD-33635,emd_33635.map,256,0.85,0.195,2.9,3.40000009536743,-0.721452095215825,4.47011837267919E-11,1.40011823177338
1362,EMD-33888,emd_33888.map,256,1.071,0.12,3.03,4.28399991989136,-0.828494640002107,3.54203645580586E-11,1.39937317371368
1363,EMD-33889,emd_33889.map,256,1.071,0.08,2.75,4.28399991989136,-0.882909477550363,8.46287831479664E-11,1.36646413803101
1364,EMD-13400,emd_13400.map,352,0.82199997,0.34,3.4,4.5209998190403,-0.441692169227232,4.06142654230113E-11,1.21796607971191
1365,EMD-13401,emd_13401.map,352,0.82199997,0.17,7,4.5209998190403,-0.468860149502413,9.02539241259825E-12,0.6401327252388
1366,EMD-13407,emd_13407.map,304,1.23,2.22,4,5.84250009059906,-0.261606192515238,5.17282272571862E-10,6.01305150985718
1367,EMD-13408,emd_13408.map,304,1.23,1,6,5.84250009059906,-0.500720474638322,1.5743371883925E-10,4.00577211380005
1368,EMD-14317,emd_14317.map,512,0.8267,0.025,2.15,6.61359977722168,-0.684973465147097,9.25672538620858E-10,0.158716782927513
1369,EMD-14352,emd_14352.map,200,1.5680001,0.08,3.4,4.90000024437904,-0.870859203809832,1.94330738167992E-08,1.23895752429962
1370,EMD-14861,emd_14861.map,560,1.045,0.4,3.47,9.14374962449074,-0.84381279735194,5.12481790337915E-08,5.12205791473389
1371,EMD-14921,emd_14921.map,560,1.045,0.4,4.8,9.14374962449074,-0.801742148128461,5.12481790337915E-08,4.03514862060547
1372,EMD-14926,emd_14926.map,560,1.045,0.3,3.2,9.14374962449074,-0.727219516105203,9.11078714693758E-08,2.1995701789856
1373,EMD-15166,emd_15166.map,256,0.87,0.0534,3.4,3.48000001907349,-0.919911057161871,1.83936208486557E-08,1.33351695537567
1374,EMD-15779,emd_15779.map,448,1.1710001,0.75,3,8.19700086116791,-0.77833270652234,3.47548961832089E-10,6.7668981552124
1375,EMD-15780,emd_15780.map,540,0.831,0.0164,3.3,7.01156225055456,-0.701836214999243,1.70546493594159E-11,0.110006652772427
1376,EMD-15855,emd_15855.map,580,1.12,0.117,3.2,10.1500000432134,-0.292067210169657,7.6992134889764E-11,0.330539852380752
1377,EMD-15859,emd_15859.map,580,1.12,0.134,3.3,10.1500000432134,-0.280338218072612,7.88671558615839E-11,0.372397154569626
1378,EMD-16480,emd_16480.map,300,1.1147,0.235,3.1,5.2251560613513,-0.78985337345202,5.73545941642828E-12,2.23653364181518
1379,EMD-16481,emd_16481.map,300,1.1147,0.2,3.3,5.2251560613513,-0.728237893235459,4.08651515404479E-11,1.47187554836273
1380,EMD-26305,emd_26305.map,300,0.86,0.007,3.3,4.03125006705523,-0.586138258113567,9.49154557033927E-12,0.033827722072601
1381,EMD-26809,emd_26809.map,330,0.91,0.02,3.2,4.69218763522804,-0.523200954315445,8.30573179677607E-11,0.083892785012722
